Review ID,Product Key,Cust Key,Review Date,Rating,Verified Purchase
18498,814,722,2023-11-04,1,Y
18499,302,722,2023-12-27,5,Y
18500,869,722,2024-02-23,4,Y
18501,52,722,2024-03-11,1,Y
18502,131,722,2024-03-18,5,Y
18503,696,722,2024-04-01,2,Y
18504,374,722,2024-04-23,5,Y
18505,981,722,2024-07-01,1,Y
18506,351,722,2024-06-29,5,Y
18507,606,722,2024-07-17,4,Y
18508,282,722,2024-07-26,5,Y
18509,303,722,2024-08-27,5,Y
18510,585,722,2024-11-11,5,Y
18511,1030,722,2025-01-06,5,Y
18512,1023,722,2025-02-16,5,Y
18513,1062,722,2025-05-25,4,Y
18514,66,722,2025-06-18,5,Y
18515,497,722,2025-07-29,5,Y
18516,606,722,2025-07-28,2,Y
18517,1034,722,2025-10-18,2,Y
18518,788,723,2021-09-16,4,Y
18519,810,723,2021-11-05,3,Y
18520,470,723,2021-11-05,4,Y
18521,665,723,2021-11-12,5,Y
18522,596,723,2022-01-21,5,Y
18523,916,723,2022-02-04,5,Y
18524,1075,723,2022-02-07,5,Y
18525,288,723,2022-04-11,4,Y
18526,989,723,2022-10-05,5,Y
18527,786,723,2023-01-07,5,Y
18528,1041,723,2023-01-13,4,Y
18529,1065,723,2023-01-16,5,Y
18530,307,723,2023-01-22,5,Y
18531,916,723,2023-03-15,4,Y
18532,603,723,2023-04-06,4,Y
18533,784,723,2023-04-18,5,Y
18534,889,723,2023-03-28,4,Y
18535,297,723,2023-04-24,4,Y
18536,1095,723,2023-05-24,4,Y
18537,501,723,2025-10-18,3,Y
18538,131,723,2023-11-10,5,Y
18539,574,723,2023-11-13,3,Y
18540,924,723,2023-11-13,5,Y
18541,937,723,2023-12-19,4,Y
18542,158,723,2024-02-03,5,Y
18543,727,723,2024-02-03,3,Y
18544,810,723,2024-02-04,5,Y
18545,494,723,2024-03-21,2,Y
18546,681,723,2024-04-20,2,Y
18547,449,723,2024-04-30,4,Y
18548,744,723,2024-07-07,4,Y
18549,1095,723,2024-07-07,5,Y
18550,673,723,2024-08-29,4,Y
18551,1075,723,2024-10-11,5,Y
18552,886,723,2024-12-13,5,Y
18553,1027,723,2024-12-23,5,Y
18554,645,723,2025-01-01,3,Y
18555,988,723,2025-02-04,5,Y
18556,697,723,2025-01-19,5,Y
18557,482,723,2025-02-24,3,Y
18558,1064,723,2025-02-23,5,Y
18559,445,723,2025-03-29,2,Y
18560,691,723,2025-04-26,1,Y
18561,785,723,2025-05-06,5,Y
18562,11,723,2025-05-29,5,Y
18563,967,723,2025-07-19,5,Y
18564,294,723,2025-08-02,3,Y
18565,596,724,2022-01-07,5,Y
18566,627,724,2021-12-24,4,Y
18567,593,724,2022-01-08,5,Y
18568,839,724,2022-01-16,5,Y
18569,333,724,2022-04-02,3,Y
18570,620,724,2022-04-04,2,Y
18571,543,724,2022-04-23,5,Y
18572,57,724,2022-06-10,5,Y
18573,494,724,2022-05-14,2,Y
18574,632,724,2022-07-11,3,Y
18575,831,724,2022-10-31,5,Y
18576,301,724,2023-01-04,5,Y
18577,300,724,2022-12-14,5,Y
18578,551,724,2023-01-20,3,Y
18579,441,724,2023-01-13,3,Y
18580,631,724,2023-02-15,4,Y
18581,974,724,2023-03-09,5,Y
18582,263,724,2023-02-16,3,Y
18583,842,724,2023-04-02,2,Y
18584,110,724,2023-05-22,5,Y
18585,704,724,2023-06-09,1,Y
18586,704,724,2023-06-04,5,Y
18587,484,724,2023-06-22,1,Y
18588,606,724,2023-06-26,2,Y
18589,1030,724,2025-07-29,5,Y
18590,928,724,2023-08-26,3,Y
18591,872,724,2025-09-24,4,Y
18592,603,724,2025-09-15,5,Y
18593,824,724,2023-10-30,4,Y
18594,1008,724,2023-12-29,4,Y
18595,914,724,2024-04-20,4,Y
18596,544,724,2024-05-23,4,Y
18597,122,724,2024-05-15,4,Y
18598,615,724,2024-07-02,5,Y
18599,578,724,2024-08-24,2,Y
18600,752,724,2024-08-04,4,Y
18601,1059,724,2024-08-31,4,Y
18602,321,724,2024-09-19,3,Y
18603,350,724,2024-11-29,3,Y
18604,1053,724,2024-10-29,2,Y
18605,397,724,2024-11-28,4,Y
18606,800,724,2024-12-06,5,Y
18607,1081,724,2024-12-17,4,Y
18608,1008,724,2025-04-17,3,Y
18609,1064,724,2025-06-13,5,Y
18610,98,724,2025-10-03,5,Y
18611,603,724,2025-10-18,4,Y
18612,726,724,2025-10-18,4,Y
18613,308,724,2025-10-18,2,Y
18614,481,725,2022-01-04,5,Y
18615,730,725,2023-04-03,5,Y
18616,647,725,2023-08-04,5,Y
18617,434,725,2024-05-21,3,Y
18618,136,725,2024-08-26,4,Y
18619,978,725,2024-09-27,3,Y
18620,714,727,2021-12-19,5,Y
18621,162,727,2023-12-16,2,Y
18622,398,727,2024-04-13,5,Y
18623,759,727,2025-06-03,4,Y
18624,3,728,2021-11-02,5,Y
18625,151,728,2022-08-17,5,Y
18626,1024,728,2022-09-23,5,Y
18627,302,728,2022-12-27,5,Y
18628,327,728,2023-03-05,5,Y
18629,341,728,2023-02-28,2,Y
18630,377,728,2023-03-24,5,Y
18631,1075,728,2023-05-11,5,Y
18632,831,728,2023-07-02,5,Y
18633,539,728,2025-10-02,5,Y
18634,943,728,2023-09-29,5,Y
18635,1022,728,2023-10-25,3,Y
18636,16,728,2024-01-24,5,Y
18637,497,728,2024-12-25,5,Y
18638,843,728,2025-01-02,3,Y
18639,1062,728,2025-05-08,3,Y
18640,886,730,2022-12-17,3,Y
18641,320,730,2023-01-15,4,Y
18642,544,730,2023-02-08,5,Y
18643,281,730,2023-03-03,4,Y
18644,1062,730,2023-05-08,4,Y
18645,647,730,2023-04-25,4,Y
18646,449,730,2025-06-29,4,Y
18647,926,730,2025-07-05,5,Y
18648,183,730,2023-11-27,4,Y
18649,708,730,2023-12-21,3,Y
18650,598,730,2024-01-02,4,Y
18651,864,730,2024-01-21,2,Y
18652,303,730,2024-01-29,5,Y
18653,903,730,2024-02-29,5,Y
18654,487,730,2024-03-14,5,Y
18655,466,730,2024-03-27,4,Y
18656,157,730,2024-04-06,5,Y
18657,845,730,2024-04-28,5,Y
18658,60,730,2024-05-06,5,Y
18659,347,730,2024-06-05,5,Y
18660,560,730,2024-05-27,3,Y
18661,924,730,2024-05-28,5,Y
18662,314,730,2024-07-22,5,Y
18663,475,730,2024-08-04,3,Y
18664,265,730,2024-09-06,5,Y
18665,760,730,2024-10-30,5,Y
18666,855,730,2024-10-17,2,Y
18667,336,730,2024-11-29,4,Y
18668,136,730,2025-04-17,5,Y
18669,16,730,2025-07-15,5,Y
18670,723,730,2025-07-28,3,Y
18671,603,730,2025-10-06,1,Y
18672,670,730,2025-10-18,4,Y
18673,275,732,2021-09-14,5,Y
18674,26,732,2021-10-06,5,Y
18675,920,732,2021-11-25,4,Y
18676,823,732,2021-11-09,5,Y
18677,1037,732,2021-11-27,5,Y
18678,898,732,2022-02-04,5,Y
18679,943,732,2022-02-23,5,Y
18680,961,732,2022-03-23,4,Y
18681,1056,732,2022-03-25,5,Y
18682,482,732,2022-05-26,5,Y
18683,766,732,2022-07-08,5,Y
18684,585,732,2022-09-15,3,Y
18685,1070,732,2022-11-25,4,Y
18686,1013,732,2022-12-20,5,Y
18687,943,732,2023-02-24,5,Y
18688,470,732,2023-02-13,5,Y
18689,905,732,2023-02-23,3,Y
18690,14,732,2023-03-22,5,Y
18691,532,732,2023-06-09,3,Y
18692,751,732,2025-08-04,4,Y
18693,945,732,2025-08-15,3,Y
18694,488,732,2023-10-10,3,Y
18695,377,732,2023-10-25,3,Y
18696,1036,732,2024-01-04,4,Y
18697,1087,732,2024-02-06,4,Y
18698,149,732,2024-04-04,4,Y
18699,57,732,2024-04-24,5,Y
18700,275,732,2024-04-21,5,Y
18701,890,732,2024-04-28,4,Y
18702,165,732,2024-06-10,2,Y
18703,226,732,2024-06-17,4,Y
18704,828,732,2024-06-13,4,Y
18705,1067,732,2024-06-20,5,Y
18706,308,732,2024-06-30,5,Y
18707,1087,732,2024-09-13,4,Y
18708,46,733,2024-09-06,3,Y
18709,842,733,2024-10-11,5,Y
18710,810,733,2024-11-09,5,Y
18711,110,733,2024-10-14,5,Y
18712,264,733,2025-01-03,5,Y
18713,988,733,2025-01-08,4,Y
18714,517,733,2024-12-19,3,Y
18715,31,733,2025-01-27,3,Y
18716,113,733,2025-01-30,5,Y
18717,782,733,2025-02-27,5,Y
18718,1053,733,2025-02-23,4,Y
18719,288,733,2025-03-02,5,Y
18720,17,733,2025-03-23,4,Y
18721,1041,733,2025-06-29,4,Y
18722,1091,733,2025-07-31,4,Y
18723,595,733,2025-07-15,4,Y
18724,975,733,2025-07-19,5,Y
18725,585,733,2025-08-16,5,Y
18726,292,733,2025-08-26,5,Y
18727,1096,733,2025-09-01,5,Y
18728,657,733,2025-09-29,2,Y
18729,1026,734,2021-10-19,4,Y
18730,745,734,2022-02-08,4,Y
18731,807,734,2022-02-16,4,Y
18732,267,734,2023-04-27,4,Y
18733,574,734,2023-10-10,5,Y
18734,1067,734,2024-11-16,5,Y
18735,407,734,2025-03-19,5,Y
18736,914,735,2021-10-12,1,Y
18737,1080,735,2021-10-12,5,Y
18738,1043,735,2021-10-19,4,Y
18739,421,735,2022-02-07,5,Y
18740,785,735,2022-03-02,4,Y
18741,23,735,2022-03-23,5,Y
18742,745,735,2022-04-22,5,Y
18743,197,735,2022-04-29,5,Y
18744,610,735,2022-06-13,5,Y
18745,136,735,2022-06-14,5,Y
18746,825,735,2022-06-17,3,Y
18747,1061,735,2022-08-01,4,Y
18748,308,735,2022-08-24,5,Y
18749,864,735,2022-08-17,2,Y
18750,773,735,2022-10-21,4,Y
18751,544,735,2022-12-31,5,Y
18752,730,735,2022-12-10,5,Y
18753,285,735,2022-12-25,4,Y
18754,636,735,2023-01-14,4,Y
18755,1024,735,2023-05-07,4,Y
18756,57,735,2025-07-25,4,Y
18757,271,735,2023-08-06,4,Y
18758,459,735,2023-08-19,3,Y
18759,225,735,2023-09-06,4,Y
18760,158,735,2023-08-22,5,Y
18761,588,735,2023-09-07,5,Y
18762,484,735,2023-10-06,4,Y
18763,987,735,2023-11-09,5,Y
18764,508,735,2023-12-31,4,Y
18765,158,735,2024-04-15,4,Y
18766,527,735,2024-04-19,5,Y
18767,642,735,2024-05-26,5,Y
18768,126,735,2024-07-21,5,Y
18769,818,735,2024-09-19,4,Y
18770,944,735,2024-09-21,1,Y
18771,732,735,2024-10-21,4,Y
18772,1034,735,2024-11-13,3,Y
18773,1026,735,2024-12-06,4,Y
18774,360,735,2025-01-06,5,Y
18775,956,735,2025-01-20,1,Y
18776,380,735,2025-03-12,3,Y
18777,1052,735,2025-02-24,2,Y
18778,505,735,2025-04-30,3,Y
18779,322,735,2025-05-06,4,Y
18780,115,735,2025-06-05,2,Y
18781,81,735,2025-07-06,4,Y
18782,131,735,2025-06-30,4,Y
18783,786,735,2025-07-15,5,Y
18784,943,735,2025-07-23,5,Y
18785,835,735,2025-08-29,4,Y
18786,418,735,2025-09-01,5,Y
18787,417,735,2025-10-17,3,Y
18788,1048,736,2021-10-06,5,Y
18789,864,736,2021-09-24,4,Y
18790,576,736,2021-11-26,5,Y
18791,1066,736,2022-03-31,4,Y
18792,497,736,2022-04-20,5,Y
18793,113,736,2022-04-02,4,Y
18794,726,736,2022-04-18,4,Y
18795,685,736,2022-06-26,5,Y
18796,1008,736,2022-08-08,5,Y
18797,847,736,2022-08-18,4,Y
18798,106,736,2022-11-07,4,Y
18799,114,736,2023-02-16,4,Y
18800,380,736,2023-03-06,4,Y
18801,704,736,2023-03-14,5,Y
18802,1061,736,2023-03-20,5,Y
18803,572,736,2023-03-12,3,Y
18804,297,736,2023-05-23,4,Y
18805,380,736,2023-07-04,4,Y
18806,723,736,2023-09-05,4,Y
18807,441,736,2025-09-24,5,Y
18808,18,736,2023-09-07,5,Y
18809,65,736,2025-10-18,4,Y
18810,351,736,2023-12-15,1,Y
18811,825,736,2023-12-01,5,Y
18812,104,736,2024-03-07,5,Y
18813,176,736,2024-02-25,3,Y
18814,677,736,2024-03-05,2,Y
18815,1044,736,2024-03-24,5,Y
18816,327,736,2024-05-13,3,Y
18817,93,738,2021-10-20,5,Y
18818,141,738,2022-01-01,5,Y
18819,614,738,2022-02-13,1,Y
18820,865,738,2022-03-10,2,Y
18821,7,738,2022-03-29,3,Y
18822,1048,738,2022-03-24,5,Y
18823,976,738,2022-06-16,4,Y
18824,1031,738,2022-07-22,4,Y
18825,295,738,2022-07-19,4,Y
18826,926,738,2022-08-02,5,Y
18827,159,738,2022-08-07,5,Y
18828,747,738,2022-11-06,5,Y
18829,843,738,2022-11-22,4,Y
18830,876,738,2022-11-14,5,Y
18831,78,738,2023-01-10,3,Y
18832,677,738,2023-02-07,5,Y
18833,40,738,2023-03-24,5,Y
18834,88,738,2023-03-22,5,Y
18835,304,738,2023-03-15,4,Y
18836,443,738,2023-03-06,4,Y
18837,1052,738,2023-03-19,3,Y
18838,57,738,2023-03-31,5,Y
18839,855,738,2023-05-06,2,Y
18840,20,738,2023-06-04,3,Y
18841,1022,738,2023-07-12,5,Y
18842,794,738,2023-07-23,5,Y
18843,593,738,2023-09-10,3,Y
18844,314,738,2025-10-04,5,Y
18845,909,738,2025-09-28,3,Y
18846,163,738,2023-09-24,5,Y
18847,874,738,2023-11-03,5,Y
18848,44,738,2023-12-11,4,Y
18849,183,738,2024-01-16,5,Y
18850,845,738,2024-01-02,5,Y
18851,806,738,2024-02-20,3,Y
18852,1024,738,2024-02-17,5,Y
18853,26,738,2024-03-01,5,Y
18854,301,738,2024-05-04,5,Y
18855,782,738,2024-05-09,3,Y
18856,794,738,2024-05-26,1,Y
18857,478,738,2024-05-06,4,Y
18858,560,738,2024-07-02,4,Y
18859,478,738,2024-08-18,5,Y
18860,305,738,2024-08-23,5,Y
18861,65,738,2024-11-13,5,Y
18862,482,738,2024-11-19,4,Y
18863,688,738,2024-12-08,4,Y
18864,147,738,2025-03-03,5,Y
18865,493,738,2025-02-28,1,Y
18866,994,738,2025-03-20,4,Y
18867,275,738,2025-04-27,5,Y
18868,150,738,2025-07-03,2,Y
18869,104,738,2025-08-03,5,Y
18870,713,738,2025-07-07,2,Y
18871,380,738,2025-09-20,5,Y
18872,510,738,2025-09-13,1,Y
18873,585,738,2025-09-13,5,Y
18874,127,739,2021-10-23,5,Y
18875,368,739,2021-10-23,4,Y
18876,491,739,2021-10-23,2,Y
18877,1012,739,2021-12-11,5,Y
18878,953,739,2021-12-28,4,Y
18879,323,739,2022-01-10,2,Y
18880,1009,739,2022-03-04,3,Y
18881,494,739,2022-02-27,4,Y
18882,657,739,2022-04-25,5,Y
18883,1085,739,2022-05-19,5,Y
18884,56,739,2022-06-06,5,Y
18885,490,739,2022-06-19,2,Y
18886,40,739,2022-06-30,5,Y
18887,34,739,2022-07-09,5,Y
18888,843,739,2022-08-03,5,Y
18889,78,739,2022-08-20,3,Y
18890,991,739,2022-08-20,5,Y
18891,499,739,2022-12-05,5,Y
18892,466,739,2023-01-06,4,Y
18893,482,739,2023-02-17,5,Y
18894,603,739,2023-03-05,4,Y
18895,825,739,2023-02-25,5,Y
18896,503,739,2023-04-09,4,Y
18897,967,739,2023-04-12,2,Y
18898,346,739,2023-04-24,3,Y
18899,325,739,2023-05-16,5,Y
18900,730,739,2023-05-10,4,Y
18901,967,739,2023-05-20,5,Y
18902,739,739,2023-05-26,5,Y
18903,1071,739,2023-05-22,2,Y
18904,385,739,2023-07-05,4,Y
18905,887,739,2023-07-14,5,Y
18906,1060,739,2023-07-20,5,Y
18907,66,739,2023-09-08,2,Y
18908,500,739,2023-09-01,3,Y
18909,1048,739,2025-10-12,5,Y
18910,158,739,2023-11-18,4,Y
18911,574,739,2024-01-09,4,Y
18912,363,739,2024-02-09,4,Y
18913,973,739,2024-03-23,5,Y
18914,895,739,2024-06-03,4,Y
18915,309,739,2024-08-03,4,Y
18916,642,739,2024-08-10,4,Y
18917,689,739,2024-10-13,5,Y
18918,560,739,2024-09-20,3,Y
18919,315,739,2024-10-02,4,Y
18920,432,739,2024-10-10,5,Y
18921,367,739,2024-12-27,5,Y
18922,289,739,2025-03-01,4,Y
18923,807,739,2025-03-19,4,Y
18924,1051,739,2025-03-10,5,Y
18925,587,739,2025-04-14,4,Y
18926,955,739,2025-09-22,4,Y
18927,864,739,2025-10-18,4,Y
18928,139,740,2025-10-11,3,Y
18929,118,741,2022-10-13,4,Y
18930,439,742,2021-09-06,5,Y
18931,918,742,2021-11-05,4,Y
18932,721,742,2021-11-12,5,Y
18933,800,742,2021-12-01,4,Y
18934,545,742,2022-01-15,5,Y
18935,782,742,2022-02-16,4,Y
18936,1096,742,2022-02-14,4,Y
18937,4,742,2022-03-21,5,Y
18938,830,742,2022-03-29,4,Y
18939,716,742,2022-04-25,5,Y
18940,988,742,2022-04-27,5,Y
18941,443,742,2022-05-22,4,Y
18942,7,742,2022-07-01,4,Y
18943,726,742,2022-07-05,5,Y
18944,341,742,2022-06-17,3,Y
18945,256,742,2022-08-05,5,Y
18946,1062,742,2022-07-28,3,Y
18947,545,742,2022-09-27,5,Y
18948,1066,742,2022-10-01,2,Y
18949,800,742,2022-11-30,4,Y
18950,3,742,2022-12-12,5,Y
18951,735,742,2022-12-21,4,Y
18952,1001,742,2023-01-12,2,Y
18953,790,742,2023-02-15,1,Y
18954,928,742,2023-03-09,2,Y
18955,834,742,2023-05-11,4,Y
18956,796,742,2023-06-09,5,Y
18957,949,742,2023-06-17,4,Y
18958,235,742,2023-09-10,3,Y
18959,510,742,2025-08-26,3,Y
18960,566,742,2023-09-17,5,Y
18961,203,742,2025-09-06,4,Y
18962,417,742,2023-09-19,5,Y
18963,951,742,2025-10-17,4,Y
18964,704,742,2023-12-29,4,Y
18965,235,742,2024-01-30,4,Y
18966,389,742,2024-01-12,4,Y
18967,1074,742,2024-02-01,5,Y
18968,364,742,2024-03-01,5,Y
18969,213,742,2024-03-15,4,Y
18970,9,742,2024-03-14,4,Y
18971,263,742,2024-04-24,1,Y
18972,834,742,2024-05-05,2,Y
18973,914,742,2024-04-21,1,Y
18974,18,742,2024-05-26,5,Y
18975,301,742,2024-06-05,3,Y
18976,478,742,2024-07-17,5,Y
18977,398,742,2024-10-29,5,Y
18978,278,742,2025-02-09,5,Y
18979,665,742,2025-04-07,4,Y
18980,807,742,2025-05-12,5,Y
18981,627,742,2025-06-05,5,Y
18982,1085,742,2025-06-10,4,Y
18983,290,742,2025-08-05,5,Y
18984,1096,742,2025-08-02,1,Y
18985,967,742,2025-07-30,3,Y
18986,733,742,2025-08-20,3,Y
18987,748,742,2025-08-30,3,Y
18988,355,742,2025-10-06,5,Y
18989,9,742,2025-10-13,3,Y
18990,249,743,2024-05-26,4,Y
18991,284,743,2024-05-29,3,Y
18992,323,743,2024-06-06,5,Y
18993,476,743,2024-07-11,5,Y
18994,918,743,2024-08-07,3,Y
18995,855,743,2024-08-15,5,Y
18996,117,743,2024-08-20,3,Y
18997,441,743,2024-09-09,5,Y
18998,95,743,2024-10-15,5,Y
18999,145,743,2024-10-26,5,Y
19000,544,744,2023-05-09,5,Y
19001,631,745,2021-10-10,3,Y
19002,59,745,2021-11-04,4,Y
19003,917,745,2021-12-11,5,Y
19004,38,745,2021-12-02,4,Y
19005,279,745,2022-04-10,3,Y
19006,833,745,2022-04-20,5,Y
19007,496,745,2022-07-28,4,Y
19008,220,745,2022-11-29,5,Y
19009,346,745,2022-11-16,4,Y
19010,782,745,2022-12-10,5,Y
19011,788,745,2022-11-13,1,Y
19012,924,745,2023-01-16,5,Y
19013,349,745,2023-02-15,4,Y
19014,1052,745,2023-02-16,5,Y
19015,665,745,2023-03-18,5,Y
19016,1022,745,2023-03-25,5,Y
19017,1052,745,2023-03-20,3,Y
19018,1041,745,2023-06-01,4,Y
19019,1018,745,2023-06-02,4,Y
19020,923,745,2023-07-20,3,Y
19021,570,745,2025-08-17,5,Y
19022,451,745,2025-08-30,3,Y
19023,596,745,2025-09-15,5,Y
19024,470,745,2023-11-13,3,Y
19025,658,745,2023-11-16,4,Y
19026,334,745,2023-12-16,3,Y
19027,417,745,2024-01-01,4,Y
19028,496,745,2024-02-05,5,Y
19029,601,745,2024-03-06,4,Y
19030,93,745,2024-02-27,2,Y
19031,808,745,2024-03-01,4,Y
19032,98,745,2024-04-02,4,Y
19033,704,745,2024-06-14,5,Y
19034,746,745,2024-07-28,4,Y
19035,60,745,2024-09-17,4,Y
19036,287,745,2024-10-12,4,Y
19037,481,745,2024-12-24,4,Y
19038,338,745,2024-12-31,4,Y
19039,54,745,2025-03-08,1,Y
19040,565,745,2025-03-13,3,Y
19041,349,745,2025-05-05,1,Y
19042,320,745,2025-05-14,5,Y
19043,327,745,2025-07-12,4,Y
19044,725,745,2025-10-01,5,Y
19045,346,745,2025-10-08,4,Y
19046,501,746,2021-10-11,4,Y
19047,745,746,2021-10-04,2,Y
19048,813,746,2022-01-02,5,Y
19049,404,746,2022-03-09,5,Y
19050,704,746,2022-03-14,5,Y
19051,775,746,2022-05-27,5,Y
19052,947,746,2022-06-29,5,Y
19053,320,746,2022-07-16,5,Y
19054,807,746,2022-08-17,5,Y
19055,995,746,2022-09-07,3,Y
19056,989,746,2022-10-06,2,Y
19057,176,746,2022-12-17,2,Y
19058,221,746,2022-12-08,3,Y
19059,782,746,2023-01-06,5,Y
19060,998,746,2023-01-11,3,Y
19061,54,746,2023-02-26,4,Y
19062,539,746,2023-03-27,4,Y
19063,552,746,2023-04-08,4,Y
19064,1071,746,2023-04-17,5,Y
19065,98,746,2023-05-14,2,Y
19066,1055,746,2023-06-12,5,Y
19067,988,746,2023-08-25,5,Y
19068,410,746,2025-09-14,5,Y
19069,482,746,2023-10-27,4,Y
19070,702,746,2023-12-05,5,Y
19071,1069,746,2024-02-12,5,Y
19072,1059,746,2024-02-17,2,Y
19073,706,746,2024-03-15,5,Y
19074,1079,746,2024-03-21,4,Y
19075,339,746,2024-06-13,5,Y
19076,1096,746,2024-08-15,1,Y
19077,593,746,2024-08-22,4,Y
19078,1008,746,2024-08-18,3,Y
19079,666,746,2024-09-03,5,Y
19080,309,746,2024-11-07,5,Y
19081,476,746,2024-10-11,4,Y
19082,981,746,2024-11-29,2,Y
19083,403,746,2024-11-24,2,Y
19084,711,746,2025-02-09,5,Y
19085,98,746,2025-03-19,5,Y
19086,1059,746,2025-05-18,4,Y
19087,1015,746,2025-05-31,3,Y
19088,1079,746,2025-05-27,3,Y
19089,531,746,2025-06-26,4,Y
19090,301,746,2025-07-17,5,Y
19091,484,746,2025-08-03,5,Y
19092,1096,746,2025-09-05,3,Y
19093,981,746,2025-09-07,4,Y
19094,631,746,2025-08-24,4,Y
19095,34,746,2025-10-18,2,Y
19096,552,746,2025-10-18,4,Y
19097,1074,747,2022-08-01,5,Y
19098,351,747,2023-01-17,4,Y
19099,404,747,2025-07-18,3,Y
19100,1083,747,2023-08-25,4,Y
19101,301,747,2023-08-28,4,Y
19102,798,747,2023-09-10,3,Y
19103,862,747,2025-08-25,4,Y
19104,484,747,2023-09-29,4,Y
19105,333,747,2023-10-31,3,Y
19106,1027,747,2023-12-05,5,Y
19107,1092,747,2025-02-01,4,Y
19108,988,747,2025-08-10,4,Y
19109,636,748,2021-10-21,4,Y
19110,985,748,2021-10-27,3,Y
19111,1008,748,2021-11-22,4,Y
19112,742,748,2021-12-04,4,Y
19113,390,748,2022-01-28,3,Y
19114,40,748,2022-04-04,5,Y
19115,1018,748,2022-06-17,5,Y
19116,950,748,2022-07-11,1,Y
19117,630,748,2022-10-24,3,Y
19118,496,748,2022-10-09,3,Y
19119,1022,748,2022-11-03,4,Y
19120,482,748,2022-10-28,5,Y
19121,530,748,2023-01-30,5,Y
19122,400,748,2023-02-03,4,Y
19123,621,748,2023-03-21,2,Y
19124,536,748,2023-05-04,4,Y
19125,620,748,2023-05-09,3,Y
19126,956,748,2023-06-09,4,Y
19127,703,748,2025-07-24,3,Y
19128,413,748,2023-07-13,3,Y
19129,496,748,2025-10-01,5,Y
19130,510,748,2023-12-11,4,Y
19131,424,748,2023-12-15,3,Y
19132,451,748,2024-01-27,3,Y
19133,576,748,2024-01-02,5,Y
19134,176,748,2024-01-20,3,Y
19135,729,748,2024-01-23,3,Y
19136,620,748,2024-03-06,5,Y
19137,665,748,2024-02-28,5,Y
19138,611,748,2024-06-14,5,Y
19139,776,748,2024-05-15,5,Y
19140,607,748,2024-08-06,5,Y
19141,351,748,2024-09-10,3,Y
19142,65,748,2024-10-02,4,Y
19143,1016,748,2024-10-21,3,Y
19144,195,748,2025-01-17,3,Y
19145,451,748,2025-02-19,4,Y
19146,807,748,2025-01-19,5,Y
19147,611,748,2025-03-14,4,Y
19148,1052,748,2025-03-10,3,Y
19149,404,748,2025-07-19,5,Y
19150,739,748,2025-08-27,5,Y
19151,273,748,2025-09-23,5,Y
19152,935,748,2025-10-13,5,Y
19153,794,749,2021-09-19,5,Y
19154,89,749,2021-10-24,3,Y
19155,188,749,2021-10-01,4,Y
19156,288,749,2021-10-16,3,Y
19157,988,749,2021-12-10,5,Y
19158,1001,749,2021-11-13,5,Y
19159,654,749,2021-12-31,5,Y
19160,1076,749,2022-01-02,5,Y
19161,926,749,2022-01-06,5,Y
19162,297,749,2022-01-09,5,Y
19163,1069,749,2022-01-26,5,Y
19164,248,749,2022-02-07,1,Y
19165,739,749,2022-02-08,4,Y
19166,1069,749,2022-03-06,5,Y
19167,1065,749,2022-03-23,5,Y
19168,734,749,2022-02-28,5,Y
19169,1094,749,2022-03-27,4,Y
19170,723,749,2022-03-25,1,Y
19171,1062,749,2022-04-21,2,Y
19172,255,749,2022-05-30,5,Y
19173,283,749,2022-05-23,4,Y
19174,580,749,2022-07-30,5,Y
19175,598,749,2022-07-27,4,Y
19176,507,749,2022-10-02,3,Y
19177,297,749,2022-10-12,5,Y
19178,972,749,2022-09-02,4,Y
19179,810,749,2022-10-17,3,Y
19180,110,749,2023-01-24,4,Y
19181,95,749,2023-02-18,2,Y
19182,635,749,2023-03-18,5,Y
19183,246,749,2023-05-16,5,Y
19184,34,749,2023-06-05,5,Y
19185,1079,749,2023-06-11,4,Y
19186,65,749,2023-06-29,4,Y
19187,591,749,2023-07-24,4,Y
19188,284,749,2025-09-05,5,Y
19189,306,749,2025-09-11,4,Y
19190,283,749,2023-10-04,5,Y
19191,57,749,2023-12-08,4,Y
19192,322,749,2024-01-06,5,Y
19193,285,749,2024-01-16,5,Y
19194,516,749,2024-03-15,5,Y
19195,275,749,2024-04-03,3,Y
19196,368,749,2024-04-23,2,Y
19197,235,749,2024-05-23,4,Y
19198,1002,749,2024-06-08,3,Y
19199,154,749,2024-07-04,3,Y
19200,739,749,2024-08-25,4,Y
19201,863,749,2024-08-12,4,Y
19202,1013,749,2024-09-03,5,Y
19203,987,749,2024-10-04,5,Y
19204,495,749,2024-09-19,5,Y
19205,554,749,2024-10-28,5,Y
19206,1075,749,2024-11-02,5,Y
19207,942,749,2024-12-11,1,Y
19208,425,749,2025-03-09,4,Y
19209,349,749,2025-03-21,5,Y
19210,626,749,2025-04-14,4,Y
19211,1016,749,2025-05-26,1,Y
19212,814,749,2025-06-10,5,Y
19213,17,749,2025-07-13,5,Y
19214,517,749,2025-08-12,5,Y
19215,666,749,2025-09-15,4,Y
19216,1064,749,2025-08-29,5,Y
19217,357,750,2021-10-26,5,Y
19218,195,750,2022-08-26,3,Y
19219,238,750,2023-07-10,2,Y
19220,451,750,2024-10-09,2,Y
19221,122,750,2024-12-28,5,Y
19222,205,750,2025-09-16,3,Y
19223,1061,751,2022-12-07,4,Y
19224,807,751,2023-02-25,4,Y
19225,917,751,2023-02-06,3,Y
19226,1079,751,2023-04-23,3,Y
