Product Key,Effective Start Date,Price,Discount Percent,Promotion Key
152,2025-10-01,378.4,12,51
152,2025-10-16,326.8,24,52
153,2023-01-11,3402.24,0,
153,2024-01-06,2949.07,15,30
153,2024-02-08,3359.28,0,
153,2025-08-08,3207.24,0,
154,2022-03-17,51.3,10,8
154,2022-04-01,55.31,0,
154,2022-09-04,48.45,15,14
154,2024-05-02,51.17,0,
154,2025-09-22,47.4,0,
155,2022-07-20,181.19,0,
155,2023-06-23,179.08,0,
155,2023-08-03,182.97,0,
155,2024-02-02,181.46,0,
156,2021-11-15,305.21,0,
156,2024-11-06,309.46,0,
156,2024-11-29,208.95,30,39
157,2022-02-28,168.93,0,
157,2022-05-30,151.3,15,11
157,2022-07-04,142.4,20,12
157,2023-01-29,170.74,0,
157,2023-12-15,142.4,20,29
157,2025-07-26,158.01,0,
158,2021-08-23,176.61,0,
158,2022-02-08,168.53,0,
158,2022-06-28,158.92,0,
158,2023-11-16,150.39,0,
158,2025-05-13,150.24,0,
158,2025-08-19,143.18,0,
159,2022-12-17,96.0,20,18
159,2023-01-01,121.77,0,
159,2023-03-15,108.0,10,20
159,2023-09-14,121.04,0,
159,2023-09-17,115.84,0,
159,2024-05-31,102.0,15,33
159,2024-10-13,115.18,0,
159,2025-08-26,115.56,0,
160,2021-11-05,319.77,0,
160,2021-11-13,313.21,0,
160,2022-05-31,276.25,15,11
160,2022-12-16,260.0,20,18
160,2024-05-07,302.89,0,
160,2024-07-07,260.0,20,34
160,2025-03-28,279.63,0,
161,2021-09-02,1753.12,15,2
161,2023-04-04,2069.0,0,
161,2023-06-03,2113.51,0,
161,2023-07-17,1978.49,0,
161,2024-06-12,1930.73,0,
161,2024-10-04,1950.18,0,
161,2025-03-25,1908.35,0,
161,2025-10-07,1811.47,0,
162,2021-11-01,62.76,0,
162,2022-01-18,62.56,0,
162,2022-07-05,50.0,20,12
162,2022-08-13,55.0,12,13
162,2023-10-18,64.39,0,
163,2022-01-18,220.76,0,
163,2023-04-16,221.17,0,
163,2023-08-14,188.76,12,24
163,2023-09-01,182.32,15,25
163,2024-01-17,208.89,0,
163,2024-02-05,202.31,0,
164,2021-12-29,231.37,0,
164,2022-10-08,222.76,0,
164,2023-05-10,214.31,0,
165,2021-08-28,1150.9,0,
165,2022-12-06,1137.2,0,
165,2023-02-19,1160.77,0,
165,2024-09-25,1129.97,0,
165,2024-12-15,1067.87,0,
166,2021-12-02,550.88,25,4
166,2024-10-13,703.11,0,
166,2024-12-26,673.06,0,
166,2025-05-02,679.85,0,
167,2021-12-18,161.17,0,
167,2022-10-30,155.07,0,
167,2022-12-17,129.6,20,18
167,2023-08-31,144.55,0,
167,2023-10-09,138.37,0,
167,2024-09-07,137.6,0,
167,2025-10-09,130.27,0,
168,2021-10-17,491.37,0,
168,2022-05-07,460.1,0,
168,2022-09-29,425.66,0,
168,2023-03-21,462.6,10,20
168,2023-10-14,394.58,0,
168,2025-07-04,411.2,20,47
169,2022-02-21,353.67,0,
169,2023-09-23,328.23,0,
169,2024-08-10,313.72,12,36
169,2025-04-10,309.64,0,
170,2021-09-17,146.32,0,
170,2022-07-03,117.2,20,12
170,2023-03-29,145.91,0,
171,2022-08-01,172.48,0,
171,2022-12-13,138.0,20,18
171,2023-05-19,167.56,0,
172,2024-10-08,1294.51,0,
172,2024-12-26,1273.84,0,
172,2025-03-01,1295.51,0,
172,2025-03-02,1276.58,0,
172,2025-04-26,1214.79,0,
172,2025-07-04,1032.8,20,47
173,2022-07-02,129.6,20,12
173,2023-05-13,149.07,0,
173,2023-11-16,150.0,0,
173,2025-10-13,148.1,0,
174,2021-09-20,994.38,0,
174,2022-07-04,776.4,20,12
174,2022-09-08,824.92,15,14
174,2023-09-27,945.25,0,
174,2024-08-16,911.94,0,
175,2022-06-30,1066.01,0,
175,2022-11-04,1080.32,0,
175,2023-04-25,996.86,0,
175,2023-05-28,951.73,0,
175,2023-10-21,948.16,0,
175,2024-09-10,925.02,0,
175,2025-04-08,858.15,0,
175,2025-05-25,967.73,15,46
176,2021-10-29,111.19,0,
176,2022-04-24,81.6,32,9
176,2022-07-31,106.2,0,
176,2022-08-18,103.32,0,
176,2023-03-16,108.0,10,20
176,2024-02-06,97.72,0,
176,2024-12-31,96.77,0,
177,2023-08-25,165.56,0,
177,2024-01-22,162.29,0,
177,2024-11-10,151.21,0,
177,2025-08-16,142.56,12,49
178,2021-09-08,169.95,0,
178,2021-10-13,164.18,0,
178,2022-04-26,117.3,32,10
178,2022-05-09,156.95,0,
178,2024-01-04,146.62,15,30
179,2022-06-02,135.87,0,
179,2022-08-02,133.89,0,
179,2022-09-29,130.95,0,
179,2022-10-05,134.87,0,
179,2022-12-12,117.2,20,18
179,2025-05-31,126.74,0,
180,2022-09-11,103.46,0,
180,2023-08-10,96.36,12,24
180,2025-06-15,95.47,0,
181,2022-08-25,612.83,0,
181,2023-09-21,580.89,0,
181,2023-12-22,557.59,0,
181,2024-03-09,539.23,0,
181,2024-11-10,519.85,0,
181,2024-11-28,422.1,30,39
181,2025-02-08,530.69,0,
181,2025-08-28,543.31,0,
182,2022-01-22,343.44,0,
182,2024-02-26,320.51,0,
182,2025-03-29,309.57,0,
183,2022-02-17,240.37,0,
183,2022-11-30,180.75,25,17
183,2023-05-18,235.37,0,
183,2023-07-07,192.8,20,23
183,2023-07-23,231.98,0,
183,2023-08-31,224.22,0,
183,2024-06-21,208.27,0,
183,2024-10-01,197.67,0,
184,2021-10-31,191.66,0,
184,2022-05-30,169.15,15,11
184,2023-04-10,184.5,0,
184,2025-03-19,179.1,10,45
185,2022-11-15,410.84,0,
185,2023-03-14,420.86,0,
185,2023-05-19,394.96,0,
185,2023-05-21,402.31,0,
185,2024-02-20,381.95,0,
185,2025-01-30,392.47,0,
185,2025-05-31,373.49,0,
185,2025-09-15,380.38,0,
186,2023-09-04,209.1,15,25
186,2023-11-18,237.13,0,
186,2024-03-12,227.21,0,
186,2025-09-15,212.92,0,
187,2021-11-28,752.85,30,3
187,2022-06-21,1092.0,0,
187,2023-09-23,1009.19,0,
187,2025-05-27,914.17,15,46
188,2022-05-29,503.62,15,11
188,2022-10-23,587.63,0,
188,2023-03-06,572.66,0,
188,2023-03-25,551.94,0,
188,2023-07-11,508.74,0,
188,2023-11-30,414.75,30,27
188,2024-03-05,474.71,0,
188,2024-06-18,453.85,0,
189,2022-01-08,110.81,0,
189,2022-01-31,113.68,0,
189,2023-04-17,111.86,0,
189,2023-04-30,105.43,0,
189,2024-08-14,101.2,12,36
189,2024-10-19,106.18,0,
189,2025-02-25,75.9,34,44
190,2021-08-25,303.9,0,
190,2021-12-22,304.26,0,
190,2022-10-06,287.99,0,
190,2022-12-31,288.41,0,
190,2023-09-30,284.74,0,
190,2025-05-19,266.88,0,
190,2025-09-23,249.86,0,
191,2022-08-14,193.6,12,13
191,2022-08-26,209.39,0,
191,2023-03-03,194.08,0,
191,2023-03-17,198.0,10,20
191,2024-06-07,185.25,0,
191,2024-11-24,154.0,30,39
192,2023-01-28,460.78,0,
192,2023-08-07,466.15,0,
192,2023-11-13,450.13,0,
192,2024-05-09,418.58,0,
192,2024-12-05,419.25,14,41
192,2025-07-30,401.36,0,
193,2023-06-03,135.41,0,
193,2024-11-05,127.21,0,
193,2025-05-08,127.62,0,
194,2022-07-16,188.7,0,
194,2023-07-23,185.29,0,
194,2025-09-26,175.38,0,
195,2022-07-09,108.49,0,
195,2022-11-30,86.25,25,17
195,2023-05-17,108.34,0,
195,2023-07-12,103.59,0,
195,2023-10-22,103.24,0,
195,2024-12-03,98.9,14,41
195,2025-07-02,92.0,20,47
195,2025-07-23,104.31,0,
196,2021-09-15,2164.62,0,
196,2021-11-12,2104.68,0,
196,2024-07-29,2104.36,0,
196,2025-01-18,1992.29,0,
196,2025-05-27,1967.33,15,46
196,2025-10-03,2022.96,0,
197,2023-06-02,162.24,0,
197,2023-12-11,129.6,20,29
197,2024-09-24,151.0,0,
197,2024-11-15,141.65,0,
198,2022-06-23,1432.59,0,
198,2022-12-15,1171.2,20,18
198,2023-01-19,1454.5,0,
198,2023-09-07,1244.4,15,25
198,2023-09-11,1434.96,0,
198,2024-07-16,1362.02,0,
198,2025-03-24,1298.15,0,
199,2022-07-23,99.78,0,
199,2023-03-13,97.08,0,
199,2024-06-07,98.58,0,
199,2024-06-23,90.7,0,
200,2021-08-26,534.09,0,
200,2022-11-12,528.51,0,
200,2023-05-25,441.15,15,22
200,2023-05-27,441.15,15,22
200,2023-11-02,537.34,0,
200,2023-11-21,501.59,0,
200,2024-09-03,441.15,15,37
200,2025-01-17,470.07,0,
201,2022-08-20,159.61,0,
201,2022-08-29,155.88,0,
201,2023-06-09,143.7,0,
201,2023-12-29,134.34,0,
201,2024-10-25,131.31,0,
201,2025-02-14,132.95,0,
201,2025-06-14,135.92,0,
202,2021-09-29,706.92,0,
202,2021-10-06,660.43,0,
202,2021-11-28,521.5,30,3
202,2022-03-15,670.5,10,8
202,2023-09-20,616.89,0,
203,2022-12-29,298.33,0,
203,2023-04-27,280.26,0,
203,2024-06-26,266.51,0,
203,2024-07-17,264.25,0,
203,2025-02-03,270.25,0,
203,2025-05-06,268.97,0,
204,2023-07-02,377.6,20,23
204,2024-09-14,484.04,0,
204,2024-12-03,405.92,14,41
204,2025-01-27,483.03,0,
205,2021-08-20,165.31,0,
205,2022-07-21,158.02,0,
205,2022-08-01,149.83,0,
205,2022-08-06,143.19,0,
205,2023-11-11,133.27,0,
205,2025-01-17,124.76,0,
205,2025-07-20,118.33,0,
205,2025-10-12,109.54,0,
206,2021-10-18,201.73,0,
206,2023-02-05,200.86,0,
206,2023-03-25,199.23,0,
206,2024-07-06,159.2,20,34
206,2024-09-24,188.56,0,
207,2022-11-30,82.12,25,17
207,2024-07-27,104.72,0,
207,2024-10-11,100.53,0,
207,2025-09-07,100.86,0,
208,2022-07-09,61.04,0,
208,2022-08-19,59.47,0,
208,2025-01-15,61.08,0,
208,2025-06-25,56.97,0,
209,2024-03-11,283.45,0,
209,2024-10-31,276.74,0,
209,2025-07-20,280.98,0,
210,2022-01-10,269.94,0,
210,2022-07-22,273.37,0,
210,2022-10-13,257.38,0,
210,2023-03-19,245.25,10,20
210,2024-09-18,251.91,0,
210,2024-12-27,240.42,0,
210,2025-04-21,227.21,0,
210,2025-07-27,213.81,0,
211,2023-03-14,769.68,0,
211,2024-02-20,760.82,0,
211,2024-11-12,782.83,0,
211,2024-12-09,726.67,0,
212,2021-10-11,381.48,0,
212,2022-02-03,351.16,0,
212,2022-11-13,348.95,0,
212,2024-01-04,334.05,15,30
212,2024-03-17,353.7,10,31
212,2025-07-26,328.23,0,
213,2022-07-28,162.16,0,
213,2024-04-20,154.36,0,
213,2024-10-08,145.26,0,
213,2024-11-14,146.02,0,
213,2025-10-04,142.14,0,
214,2022-12-11,722.0,20,18
214,2023-05-26,767.12,15,22
214,2024-06-26,855.55,0,
214,2024-07-12,868.0,0,
214,2024-12-05,776.15,14,41
215,2023-09-10,578.64,0,
215,2023-10-01,551.27,0,
215,2024-03-04,563.36,0,
215,2024-05-10,573.52,0,
215,2024-05-28,494.7,15,33
215,2024-07-27,569.32,0,
215,2025-07-06,537.9,0,
216,2025-06-20,156.42,0,
216,2025-07-27,161.0,0,
216,2025-08-31,160.48,0,
217,2022-05-19,384.97,0,
217,2023-03-13,380.66,0,
217,2023-10-10,372.92,0,
217,2024-07-22,347.53,0,
217,2024-12-10,331.2,20,42
217,2025-06-29,340.39,0,
217,2025-07-31,348.3,0,
218,2021-09-04,44.2,15,2
218,2022-10-18,50.2,0,
218,2023-03-11,50.07,0,
218,2023-04-21,50.38,0,
218,2023-04-30,46.85,0,
218,2023-08-26,46.85,0,
218,2023-09-19,46.64,0,
218,2024-11-25,36.4,30,39
219,2021-10-04,143.74,0,
219,2022-07-20,146.64,0,
219,2023-09-03,128.78,15,25
219,2023-09-23,145.98,0,
219,2024-04-09,135.24,0,
219,2024-04-22,130.51,0,
219,2025-07-26,124.99,0,
220,2022-05-22,401.19,0,
220,2023-12-26,391.9,0,
220,2024-10-09,398.83,0,
220,2025-05-25,365.5,15,46
220,2025-07-05,344.0,20,47
221,2021-11-29,124.6,30,3
221,2022-03-02,178.73,0,
221,2023-05-04,119.26,33,21
221,2023-09-13,171.97,0,
221,2023-12-27,161.13,0,
222,2023-05-18,184.69,0,
222,2023-09-22,179.42,0,
222,2025-04-16,179.01,0,
222,2025-08-20,177.81,0,
223,2022-02-12,219.33,0,
223,2023-01-16,222.24,0,
223,2023-03-12,215.78,0,
223,2023-09-12,209.62,0,
223,2024-02-20,200.89,0,
223,2025-06-11,192.78,0,
224,2022-02-14,50.53,0,
224,2023-09-06,44.2,15,25
224,2024-09-18,51.23,0,
225,2021-09-24,225.4,0,
225,2022-03-23,215.81,0,
225,2022-09-29,214.9,0,
225,2023-09-09,204.85,15,25
225,2024-07-22,215.08,0,
225,2025-03-07,214.8,0,
225,2025-03-26,200.97,0,
225,2025-05-15,189.63,0,
226,2023-02-21,63.29,0,
226,2023-05-16,63.63,0,
226,2023-08-14,55.0,12,24
226,2023-09-29,62.19,0,
226,2023-12-25,63.16,0,
226,2023-12-27,62.77,0,
226,2024-11-11,61.78,0,
227,2021-10-05,559.54,0,
227,2022-03-07,553.72,0,
227,2022-11-12,511.85,0,
227,2023-03-05,508.87,0,
227,2023-04-18,495.91,0,
227,2023-10-26,488.41,0,
228,2022-01-10,300.33,0,
228,2022-07-01,243.2,20,12
228,2022-08-28,303.06,0,
228,2023-10-08,300.71,0,
228,2024-06-15,278.91,0,
228,2024-09-06,278.76,0,
228,2024-11-16,286.67,0,
228,2025-06-19,293.18,0,
229,2022-01-30,176.86,0,
229,2022-09-20,170.14,0,
229,2023-01-31,162.9,0,
229,2024-01-27,153.99,0,
229,2024-07-15,149.75,0,
229,2025-03-21,160.2,10,45
230,2022-08-17,151.8,12,13
230,2022-09-13,172.0,0,
230,2022-09-16,171.54,0,
230,2022-10-07,171.21,0,
230,2022-11-09,171.22,0,
230,2025-07-18,174.73,0,
230,2025-10-08,162.03,0,
231,2022-08-01,647.92,0,
231,2022-08-21,625.31,0,
231,2024-08-14,558.36,12,36
231,2025-06-10,631.49,0,
232,2022-01-05,494.7,15,6
232,2022-01-31,597.04,0,
232,2022-03-23,597.18,0,
232,2022-05-05,581.14,0,
232,2023-04-24,555.43,0,
232,2025-08-21,559.11,0,
233,2021-12-30,111.07,0,
233,2022-01-30,104.03,0,
233,2022-07-03,87.6,20,12
233,2023-01-25,104.29,0,
233,2023-05-15,105.71,0,
233,2024-10-28,104.36,0,
234,2022-04-02,263.39,0,
234,2023-03-07,245.56,0,
234,2023-09-23,242.21,0,
234,2024-09-30,248.39,0,
235,2022-07-08,214.31,0,
235,2023-09-25,219.02,0,
235,2024-06-05,222.06,0,
235,2024-07-22,210.84,0,
235,2024-08-05,154.43,33,35
236,2022-05-08,5365.42,0,
236,2022-05-20,4948.77,0,
236,2022-11-23,4593.72,0,
236,2023-03-07,4667.61,0,
236,2023-10-12,4337.36,0,
236,2024-07-01,4371.6,20,34
236,2024-10-13,4246.86,0,
237,2022-01-11,2306.6,0,
237,2022-03-04,2180.8,0,
237,2022-10-13,2242.32,0,
237,2022-10-31,2275.98,0,
237,2024-02-27,2322.16,0,
237,2025-03-30,2277.72,0,
237,2025-05-31,2335.46,0,
237,2025-08-14,2041.6,12,49
238,2021-10-14,238.56,0,
238,2021-11-25,168.7,30,3
238,2022-08-10,212.08,12,13
238,2024-07-09,227.32,0,
238,2024-10-22,228.27,0,
239,2022-09-20,1136.51,0,
239,2023-05-07,1089.14,0,
239,2023-06-11,1060.45,0,
239,2025-02-11,1004.3,0,
240,2023-05-30,150.65,0,
240,2024-07-07,129.6,20,34
240,2024-12-17,148.91,0,
240,2025-09-17,141.06,0,
241,2023-03-08,1181.71,0,
241,2023-04-10,1158.29,0,
241,2023-11-26,866.95,30,27
241,2024-01-11,1119.97,0,
241,2024-01-26,1121.29,0,
241,2025-04-04,1078.1,0,
241,2025-08-29,1008.3,0,
242,2021-09-17,227.03,0,
242,2021-11-12,227.08,0,
242,2022-03-25,232.83,0,
242,2022-04-27,167.28,32,10
242,2022-05-03,219.24,0,
242,2022-10-05,221.53,0,
242,2024-03-16,221.4,10,31
242,2025-05-14,224.6,0,
243,2023-05-24,48.45,15,22
243,2023-08-16,53.12,0,
243,2024-07-06,45.6,20,34
243,2024-12-23,52.05,0,
243,2025-05-06,49.03,0,
244,2021-12-31,449.22,0,
244,2022-01-15,447.45,0,
244,2024-08-05,323.27,33,35
244,2024-11-13,437.74,0,
244,2025-06-22,446.12,0,
245,2022-12-22,309.98,0,
245,2024-06-08,312.27,0,
245,2025-05-11,295.19,0,
245,2025-07-23,276.14,0,
246,2022-05-23,97.06,0,
246,2023-03-09,92.29,0,
246,2025-10-16,75.24,24,52
247,2021-08-24,143.2,0,
247,2022-01-14,144.16,0,
247,2024-11-23,138.75,0,
248,2022-01-26,56.57,0,
248,2022-11-30,42.75,25,17
248,2023-03-12,56.14,0,
248,2023-10-05,52.33,0,
248,2024-01-10,48.45,15,30
248,2024-12-31,51.14,0,
249,2024-11-23,157.69,0,
249,2025-01-27,145.79,0,
249,2025-08-20,146.63,0,
250,2021-12-31,274.15,0,
250,2022-05-12,259.49,0,
250,2022-08-11,239.8,12,13
250,2022-09-16,265.05,0,
250,2022-09-25,246.48,0,
250,2023-03-26,245.59,0,
250,2023-10-14,233.51,0,
250,2023-11-20,235.38,0,
251,2022-07-28,464.07,0,
251,2024-04-22,461.05,0,
251,2024-08-19,451.3,0,
252,2021-10-05,279.03,0,
252,2023-05-09,276.91,0,
252,2023-10-13,267.37,0,
252,2023-11-09,253.25,0,
252,2024-02-28,234.21,0,
252,2024-03-07,220.43,0,
252,2024-11-14,215.1,0,
252,2024-12-31,208.81,0,
253,2021-09-21,311.58,0,
253,2022-10-06,318.55,0,
253,2022-10-14,322.47,0,
253,2023-10-31,328.64,0,
253,2024-04-25,315.09,0,
253,2024-10-31,315.39,0,
253,2025-09-21,309.16,0,
254,2023-04-08,107.84,0,
254,2023-08-18,100.59,0,
254,2023-12-16,101.84,0,
254,2024-07-30,98.72,0,
254,2024-08-27,96.62,0,
254,2025-01-06,97.75,15,43
255,2022-08-23,110.61,0,
255,2023-06-17,112.66,0,
255,2023-10-27,111.22,0,
255,2023-12-14,87.6,20,29
255,2023-12-26,111.37,0,
255,2024-08-06,73.36,33,35
255,2024-11-24,76.65,30,39
256,2021-11-25,3035.2,30,3
256,2023-08-25,4392.21,0,
256,2025-02-22,4133.27,0,
257,2023-08-31,144.78,0,
257,2023-10-07,137.87,0,
257,2024-11-27,106.05,30,39
257,2025-02-05,129.98,0,
257,2025-08-29,123.1,0,
258,2022-06-21,467.92,0,
258,2023-08-03,447.3,0,
258,2023-09-14,419.59,0,
258,2024-05-09,420.71,0,
258,2024-10-01,387.71,0,
258,2025-05-19,370.83,0,
259,2023-02-19,385.07,0,
259,2023-03-19,344.25,10,20
259,2023-04-19,373.2,0,
259,2025-03-07,366.65,0,
260,2021-09-29,228.28,0,
260,2022-04-11,223.93,0,
260,2023-03-24,228.42,0,
260,2023-09-30,233.75,0,
260,2023-12-07,222.95,0,
260,2024-06-01,228.81,0,
261,2021-12-13,117.2,20,5
261,2022-09-17,150.33,0,
261,2023-04-08,142.41,0,
261,2023-08-01,138.66,0,
261,2024-09-09,140.2,0,
261,2025-02-02,132.4,0,
262,2022-09-14,455.58,0,
262,2023-04-16,451.6,0,
262,2023-05-13,442.43,0,
262,2023-06-04,423.16,0,
262,2023-12-24,392.84,0,
263,2022-08-26,104.18,0,
263,2023-08-18,106.64,0,
263,2023-10-10,101.31,0,
263,2024-01-09,93.08,15,30
263,2025-09-26,97.54,0,
264,2022-04-02,122.23,0,
264,2024-11-21,119.48,0,
264,2025-05-14,119.3,0,
265,2021-08-29,426.6,21,1
265,2022-02-25,503.12,0,
265,2022-07-23,478.96,0,
265,2022-08-29,466.95,0,
266,2022-04-08,167.19,0,
266,2022-08-03,163.65,0,
266,2023-02-23,153.11,0,
266,2023-05-20,151.79,0,
266,2023-09-13,146.27,0,
266,2024-07-02,134.0,20,34
266,2025-06-15,140.13,0,
266,2025-09-11,137.29,0,
267,2021-11-19,114.81,0,
267,2022-08-04,117.15,0,
267,2023-10-13,115.46,0,
267,2023-12-13,96.0,20,29
267,2024-02-29,110.11,0,
267,2024-05-13,111.2,0,
267,2025-05-22,103.67,0,
268,2021-08-25,795.68,0,
268,2021-10-19,769.54,0,
268,2022-10-15,781.31,0,
268,2023-10-31,738.31,0,
268,2024-01-09,713.57,15,30
268,2025-04-19,713.26,0,
269,2021-10-02,105.11,0,
269,2022-08-28,103.81,0,
269,2023-05-07,102.88,0,
269,2023-07-29,102.92,0,
269,2023-10-12,102.43,0,
269,2024-04-06,96.0,0,
269,2024-06-25,92.83,0,
270,2023-12-25,169.44,0,
270,2024-04-16,168.09,0,
270,2024-09-19,157.2,0,
270,2024-09-29,150.47,0,
270,2025-01-05,151.3,15,43
270,2025-08-30,149.32,0,
270,2025-09-27,143.8,0,
271,2022-03-21,682.23,0,
271,2023-06-23,685.53,0,
271,2024-08-11,600.16,12,36
271,2024-12-28,678.44,0,
272,2021-10-08,150.96,0,
272,2023-05-11,143.16,0,
272,2023-09-01,137.7,15,25
272,2023-09-07,137.7,15,25
273,2021-10-05,158.09,0,
273,2023-02-28,148.35,0,
273,2023-03-14,137.0,0,
273,2024-08-03,135.39,0,
274,2021-10-26,202.07,0,
274,2022-06-26,204.57,0,
274,2024-03-26,209.57,0,
274,2025-05-19,197.28,0,
275,2023-08-26,62.41,0,
275,2024-01-31,62.05,0,
275,2024-04-13,58.29,0,
275,2024-07-03,50.0,20,34
275,2024-10-08,56.77,0,
275,2024-12-27,52.8,0,
276,2023-05-05,129.64,33,21
276,2023-08-13,170.28,12,24
276,2024-11-18,192.92,0,
277,2021-10-28,267.88,0,
277,2022-05-25,244.8,15,11
277,2022-08-26,269.68,0,
277,2023-01-23,270.64,0,
277,2024-12-09,253.69,0,
278,2023-10-16,1154.28,0,
278,2024-04-07,1157.36,0,
278,2024-12-04,1015.23,14,41
278,2024-12-05,1015.23,14,41
278,2025-09-17,1083.23,0,
279,2022-01-23,100.53,0,
279,2022-05-04,103.17,0,
279,2022-07-21,104.99,0,
279,2023-03-03,100.22,0,
279,2023-03-15,89.1,10,20
279,2023-09-01,84.15,15,25
279,2025-05-11,95.32,0,
280,2023-05-23,509.19,0,
280,2024-12-06,497.29,0,
280,2025-08-18,466.25,0,
281,2022-11-26,190.75,30,16
281,2023-09-18,270.05,0,
281,2023-10-05,275.24,0,
281,2024-07-28,268.26,0,
281,2024-10-06,259.48,0,
281,2024-10-15,231.62,15,38
282,2021-08-26,551.34,0,
282,2022-07-06,448.8,20,12
282,2022-11-03,513.8,0,
282,2022-11-16,490.48,0,
283,2022-01-02,137.7,15,6
283,2023-06-10,157.0,0,
283,2024-07-28,150.6,0,
283,2025-01-20,151.09,0,
283,2025-01-26,143.49,0,
283,2025-10-07,132.45,0,
284,2021-09-22,170.85,0,
284,2022-02-12,174.42,0,
284,2022-06-29,171.87,0,
285,2022-10-08,122.92,0,
285,2024-06-19,119.88,0,
285,2024-10-31,120.35,0,
286,2021-09-02,441.15,15,2
286,2021-11-12,500.15,0,
286,2022-06-07,498.42,0,
286,2023-03-18,467.1,10,20
286,2023-04-09,479.69,0,
286,2024-05-19,489.57,0,
286,2024-08-29,494.93,0,
287,2021-09-25,271.89,0,
287,2022-02-24,254.66,0,
287,2022-11-06,253.56,0,
287,2024-10-08,244.83,0,
287,2024-10-28,230.1,0,
288,2022-03-04,172.79,0,
288,2022-03-06,159.79,0,
288,2023-07-16,149.18,0,
288,2024-03-18,160.2,10,31
288,2024-05-01,148.69,0,
288,2024-07-20,146.94,0,
289,2021-12-17,910.8,20,5
289,2024-03-23,1024.65,10,31
289,2025-06-24,1153.82,0,
289,2025-09-03,967.73,15,50
290,2023-12-11,96.0,20,29
290,2024-12-27,111.31,0,
290,2025-05-10,107.81,0,
291,2021-10-31,453.27,0,
291,2021-12-14,381.6,20,5
291,2023-01-29,432.34,0,
291,2024-01-16,437.96,0,
291,2024-08-25,413.08,0,
291,2025-04-04,404.94,0,
291,2025-07-14,348.21,27,48
292,2022-03-29,172.46,0,
292,2022-08-10,147.4,12,13
292,2022-12-15,134.0,20,18
292,2024-05-24,142.38,15,33
292,2024-09-08,172.31,0,
292,2024-09-30,165.16,0,
293,2022-09-15,616.17,0,
293,2023-01-14,594.81,0,
293,2023-07-04,490.8,20,23
293,2024-03-23,552.15,10,31
293,2025-03-05,576.58,0,
294,2022-04-07,170.53,0,
294,2022-04-10,166.84,0,
294,2023-01-26,156.58,0,
294,2023-06-20,155.32,0,
294,2024-04-23,153.95,0,
294,2025-02-15,151.28,0,
294,2025-02-17,148.62,0,
294,2025-07-01,138.0,20,47
295,2022-06-27,289.9,0,
295,2022-07-23,269.32,0,
295,2023-10-20,253.51,0,
295,2024-02-04,252.12,0,
295,2025-01-21,251.27,0,
295,2025-03-24,244.85,0,
296,2022-05-01,293.02,0,
296,2023-07-06,238.8,20,23
296,2023-08-20,294.64,0,
296,2024-02-25,298.73,0,
296,2024-06-07,304.13,0,
296,2025-04-21,305.76,0,
296,2025-10-17,226.86,24,52
297,2021-10-25,104.15,0,
297,2022-01-22,102.41,0,
297,2022-08-11,96.36,12,13
297,2023-05-10,97.31,0,
297,2024-12-30,94.23,0,
297,2025-02-04,93.66,0,
298,2022-12-05,4118.25,25,17
298,2023-06-04,5491.44,0,
298,2024-03-17,4941.9,10,31
299,2022-03-21,154.32,0,
299,2022-09-09,143.39,0,
299,2023-01-10,143.96,0,
299,2023-03-02,132.77,0,
299,2023-07-22,127.23,0,
299,2023-10-10,123.14,0,
299,2023-11-03,125.19,0,
299,2024-06-16,127.85,0,
300,2021-09-30,1121.55,0,
300,2022-03-12,1046.46,0,
300,2023-11-03,1065.84,0,
300,2025-01-12,1069.15,0,
300,2025-03-11,996.41,0,
300,2025-07-26,922.02,0,
300,2025-10-15,881.22,24,52
301,2021-11-19,112.01,0,
301,2023-04-05,107.09,0,
301,2024-03-21,108.0,10,31
302,2021-10-17,55.36,0,
302,2022-01-05,48.45,15,6
302,2022-08-13,50.16,12,13
302,2023-10-11,51.11,0,
302,2024-01-16,50.36,0,
302,2025-07-11,48.89,0,
303,2021-12-26,622.84,0,
303,2022-07-11,623.19,0,
303,2022-10-15,609.38,0,
303,2024-07-12,622.02,0,
303,2025-01-31,630.25,0,
303,2025-08-02,581.36,0,
303,2025-09-03,570.77,15,50
304,2024-01-12,638.95,0,
304,2024-03-16,604.35,10,31
304,2024-06-09,643.49,0,
304,2025-04-19,641.93,0,
305,2021-09-08,109.05,0,
305,2023-09-20,101.61,0,
305,2023-11-16,94.96,0,
305,2024-06-10,87.69,0,
305,2024-06-17,88.19,0,
306,2022-12-04,428.62,25,17
306,2023-03-08,587.83,0,
306,2023-04-17,601.16,0,
306,2023-06-17,612.19,0,
306,2024-02-28,629.55,0,
306,2024-05-03,620.31,0,
306,2025-02-22,622.58,0,
306,2025-07-19,592.02,0,
307,2022-11-06,109.28,0,
307,2023-10-15,109.28,0,
307,2024-09-29,106.94,0,
307,2024-10-31,107.52,0,
307,2024-11-25,76.65,30,39
307,2025-04-06,103.45,0,
308,2023-09-17,115.04,0,
308,2023-12-16,111.29,0,
308,2024-03-06,105.95,0,
308,2024-04-11,97.87,0,
308,2024-06-16,97.46,0,
308,2025-06-22,91.27,0,
308,2025-09-12,92.11,0,
309,2022-03-15,108.0,10,8
309,2024-02-23,120.66,0,
309,2024-08-14,105.6,12,36
309,2024-10-01,111.9,0,
