,id,title,album,all_artists,artist_tags,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,6RUhbFEhrvGISaQ8u2j2JN,Dangerous Woman,Dangerous Woman,'Ariana Grande','pop',74,2016-05-20,False,0.664,0.602,4,-5.369,0,0.0529,0.0,0.356,0.289,134.049,235947,3
1,1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Lover,'Taylor Swift','pop',99,2019-08-23,False,0.552,0.702,9,-5.707,1,0.117,2.06e-05,0.105,0.564,169.994,178427,4
2,1DqdF42leyFIzqNDv9CjId,Dynamite,Rokstarr,'Taio Cruz',"'dance pop', 'pop', 'pop rap'",74,2010-01-01,False,0.754,0.804,4,-3.177,1,0.00332,0.0,0.0329,0.818,119.968,203867,4
3,49gRYU6hBWgSH2JVixGkJq,Into You,Dangerous Woman,'Ariana Grande','pop',70,2016-05-20,False,0.623,0.734,9,-5.948,1,0.0162,1.75e-06,0.145,0.37,107.853,244440,4
4,32lItqlMi4LBhb4k0BaSaC,Candy Paint,beerbongs & bentleys,'Post Malone',"'dfw rap', 'melodic rap', 'pop', 'rap'",78,2018-04-27,True,0.664,0.667,4,-5.941,1,0.64,1.22e-06,0.0753,0.381,180.064,227533,4
5,5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,AM,'Arctic Monkeys',"'garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie'",96,2013-09-09,False,0.464,0.417,0,-9.345,0,0.136,0.022,0.0974,0.479,67.528,183956,4
6,2qT1uLXPVPzGgFOx4jtEuo,no tears left to cry,Sweetener,'Ariana Grande','pop',81,2018-08-17,False,0.699,0.713,9,-5.507,0,0.04,3.11e-06,0.294,0.354,121.993,205920,4
7,4yNk9iz9WVJikRFle3XEvn,golden hour,this is what falling in love feels like (554Hz),'JVKE',"'modern indie pop', 'pov: indie', 'singer-songwriter pop'",83,2022-10-03,False,0.515,0.593,4,-4.801,1,0.653,0.162,0.25,0.153,94.467,209260,3
8,7MXVkk9YMctZqd1Srtv4MB,Starboy,Starboy,"'The Weeknd', 'Daft Punk'","'canadian contemporary r&b', 'canadian pop', 'pop', 'electro', 'filter house', 'rock'",95,2016-11-25,True,0.679,0.587,7,-7.015,1,0.141,6.35e-06,0.137,0.486,186.003,230453,4
9,4Dvkj6JhhA12EX05fT7y2e,As It Was,Harry's House,'Harry Styles','pop',95,2022-05-20,False,0.52,0.731,6,-5.338,0,0.342,0.00101,0.311,0.662,173.93,167303,4
10,7DSAEUvxU8FajXtRloy8M0,Flowers,Endless Summer Vacation,'Miley Cyrus','pop',94,2023-08-18,False,0.706,0.691,0,-4.775,1,0.0584,6.99e-05,0.0232,0.632,118.048,200600,4
11,3AJwUDP919kvQ9QcozQPxg,Yellow,Parachutes,'Coldplay',"'permanent wave', 'pop'",93,2000-07-10,False,0.429,0.661,11,-7.227,1,0.00239,0.000121,0.234,0.285,173.372,266773,4
12,2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,I Love You.,'The Neighbourhood',"'modern alternative rock', 'modern rock', 'pop'",93,2013-04-19,False,0.612,0.807,10,-2.81,1,0.0495,0.0177,0.101,0.398,124.053,240400,4
13,1dGr1c8CrMLDpV6mPbImSI,Lover,Lover,'Taylor Swift','pop',93,2019-08-23,False,0.359,0.543,7,-7.582,1,0.492,1.58e-05,0.118,0.453,68.534,221307,4
14,4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),I'm Good (Blue),"'David Guetta', 'Bebe Rexha'","'big room', 'dance pop', 'edm', 'pop', 'pop dance', 'dance pop', 'pop'",92,2022-08-26,True,0.561,0.965,7,-3.673,0,0.00383,7.07e-06,0.371,0.304,128.04,175238,4
15,0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,After Hours,'The Weeknd',"'canadian contemporary r&b', 'canadian pop', 'pop'",93,2020-03-20,False,0.514,0.73,1,-5.934,1,0.00146,9.54e-05,0.0897,0.334,171.005,200040,4
16,7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis),Flower Boy,"'Tyler, The Creator', 'Kali Uchis'","'hip hop', 'rap', 'colombian pop'",92,2017-07-21,True,0.558,0.559,6,-9.222,1,0.371,7.49e-06,0.109,0.62,78.558,180387,4
17,0yc6Gst2xkRu0eMLeRMGCX,Apocalypse,Cigarettes After Sex,'Cigarettes After Sex',"'ambient pop', 'dream pop', 'el paso indie', 'shoegaze'",92,2017-06-09,False,0.37,0.467,5,-9.013,1,0.0205,0.572,0.109,0.182,94.485,290617,4
18,3xKsf9qdS1CyvXSMEid6g8,Pink + White,Blonde,'Frank Ocean',"'lgbtq+ hip hop', 'neo soul'",92,2016-08-20,False,0.545,0.545,9,-7.362,1,0.667,5.48e-05,0.417,0.549,159.94,184516,3
19,3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,Unorthodox Jukebox,'Bruno Mars',"'dance pop', 'pop'",92,2012-12-07,False,0.726,0.698,5,-4.165,1,0.049,0.0,0.309,0.867,143.994,233478,4
20,4h9wh7iOZ0GGn8QVp4RAOB,I Ain't Worried,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",'OneRepublic',"'piano rock', 'pop'",92,2022-05-13,False,0.704,0.797,0,-5.927,1,0.0826,0.000745,0.0546,0.825,139.994,148486,4
21,7lQ8MOhq6IN2w8EYcFNSUk,Without Me,The Eminem Show,'Eminem',"'detroit hip hop', 'hip hop', 'rap'",92,2002-05-26,True,0.908,0.669,7,-2.827,1,0.00286,0.0,0.237,0.662,112.238,290320,4
22,0V3wPSX9ygBnCm8psDIegu,Anti-Hero,Midnights,'Taylor Swift','pop',92,2022-10-21,False,0.637,0.643,4,-6.571,1,0.13,1.8e-06,0.142,0.533,97.008,200690,4
23,7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Divinely Uninspired To A Hellish Extent,'Lewis Capaldi',"'pop', 'uk pop'",92,2019-05-17,False,0.501,0.405,1,-5.679,1,0.751,0.0,0.105,0.446,109.891,182161,4
24,2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),HEROES & VILLAINS,"'Metro Boomin', 'The Weeknd', '21 Savage'","'hip hop', 'rap', 'canadian contemporary r&b', 'canadian pop', 'pop', 'atl hip hop', 'hip hop', 'rap'",91,2022-12-02,True,0.715,0.62,1,-6.005,0,0.417,0.0,0.0822,0.172,97.95,221520,4
25,0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,Unorthodox Jukebox,'Bruno Mars',"'dance pop', 'pop'",91,2012-12-07,False,0.612,0.28,0,-8.648,1,0.932,0.0,0.088,0.387,72.795,213827,4
26,68Dni7IE4VyPkTOH9mRWHr,No Role Modelz,2014 Forest Hills Drive,'J. Cole',"'conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap'",91,2014-12-09,True,0.69,0.521,10,-8.492,0,0.324,0.0,0.0534,0.494,100.028,292799,4
27,1zi7xx7UVEFkmKfv06H8x0,One Dance,Views,"'Drake', 'Wizkid', 'Kyla'","'canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'afrobeats', 'afropop', 'azonto', 'nigerian hip hop', 'nigerian pop', 'uk funky'",91,2016-05-06,False,0.792,0.625,1,-5.609,1,0.00776,0.0018,0.329,0.37,103.967,173987,4
28,0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),lovely (with Khalid),"'Billie Eilish', 'Khalid'","'art pop', 'pop', 'pop', 'pop r&b'",91,2018-04-19,False,0.351,0.296,4,-10.109,0,0.934,0.0,0.095,0.12,115.284,200186,4
29,4EWCNWgDS8707fNSZ1oaA5,Heartless,808s & Heartbreak,'Kanye West',"'chicago rap', 'hip hop', 'rap'",91,2008-11-24,False,0.79,0.647,10,-5.983,0,0.0515,0.0,0.248,0.654,87.999,211000,4
30,4R2kfaDFhslZEMJqAFNpdd,cardigan,folklore,'Taylor Swift','pop',91,2020-07-24,False,0.613,0.581,0,-8.588,0,0.537,0.000345,0.25,0.551,130.033,239560,4
31,561jH07mF1jHuk7KlaeF0s,Mockingbird,Encore (Deluxe Version),'Eminem',"'detroit hip hop', 'hip hop', 'rap'",91,2004-11-12,True,0.637,0.678,0,-3.798,1,0.209,0.0,0.156,0.254,84.039,250760,4
32,4SqWKzw0CbA05TGszDgMlc,I Love You So,I Love You So,'The Walters',"'chicago indie', 'pov: indie'",91,2014-11-28,False,0.575,0.648,10,-4.891,1,0.583,0.0,0.115,0.466,75.977,160240,4
33,1JSTJqkT5qHq8MDJnJbRE1,Every Breath You Take,Synchronicity (Remastered 2003),'The Police',"'album rock', 'classic rock', 'permanent wave', 'rock'",91,1983-06-17,False,0.82,0.452,1,-9.796,1,0.543,0.00294,0.0714,0.74,117.401,253920,4
34,5QO79kh1waicV47BqGRL3g,Save Your Tears,After Hours,'The Weeknd',"'canadian contemporary r&b', 'canadian pop', 'pop'",91,2020-03-20,True,0.68,0.826,0,-5.487,1,0.0212,1.24e-05,0.543,0.644,118.051,215627,4
35,4xqrdfXkTW4T0RauPLv3WA,Heather,Kid Krow,'Conan Gray',"'bedroom pop', 'pop', 'pov: indie'",91,2020-03-20,False,0.357,0.425,5,-7.301,1,0.584,0.0,0.322,0.27,102.078,198040,3
36,086myS9r57YsLbJpU0TgK9,Why'd You Only Call Me When You're High?,AM,'Arctic Monkeys',"'garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie'",91,2013-09-09,False,0.691,0.631,2,-6.478,1,0.0483,1.13e-05,0.104,0.8,92.004,161124,4
37,3USxtqRwSYz57Ewm6wWRMp,Heat Waves,Dreamland,'Glass Animals',"'gauze pop', 'indietronica', 'modern rock', 'pov: indie', 'shiver pop'",90,2020-08-07,False,0.761,0.525,11,-6.9,1,0.44,6.7e-06,0.0921,0.531,80.87,238805,4
38,3yfqSUWxFvZELEM4PmlwIR,The Real Slim Shady,The Marshall Mathers LP,'Eminem',"'detroit hip hop', 'hip hop', 'rap'",90,2000-05-23,True,0.949,0.661,5,-4.244,0,0.0302,0.0,0.0454,0.76,104.504,284200,4
39,60a0Rd6pjrkxjPbaKzXjfq,In the End,Hybrid Theory (Bonus Edition),'Linkin Park',"'alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock'",90,2000-10-24,False,0.556,0.864,3,-5.87,0,0.00958,0.0,0.209,0.4,105.143,216880,4
40,3EaJDYHA0KnX88JvDhL9oa,Dark Red,Dark Red,'Steve Lacy','afrofuturism',90,2017-02-20,False,0.603,0.784,6,-4.023,1,0.446,8.32e-06,0.119,0.769,172.041,173104,4
41,0tgVpDi06FyKpA1z0VMD4v,Perfect,÷ (Deluxe),'Ed Sheeran',"'pop', 'singer-songwriter pop', 'uk pop'",90,2017-03-03,False,0.599,0.448,8,-6.312,1,0.163,0.0,0.106,0.168,95.05,263400,3
42,5FVd6KXrgO9B3JPmC8OPst,Do I Wanna Know?,AM,'Arctic Monkeys',"'garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie'",90,2013-09-09,False,0.548,0.532,5,-7.596,1,0.186,0.000263,0.217,0.405,85.03,272394,4
43,0pqnGHJpmpxLKifKRmU6WP,Believer,Evolve,'Imagine Dragons',"'modern rock', 'pop', 'rock'",90,2017-06-23,False,0.776,0.78,10,-4.374,0,0.0622,0.0,0.081,0.666,124.949,204347,4
44,003vvx7Niy0yvhvHt4a68B,Mr. Brightside,Hot Fuss,'The Killers',"'alternative rock', 'dance rock', 'modern rock', 'permanent wave', 'rock'",90,2004,False,0.352,0.911,1,-5.23,1,0.00121,0.0,0.0995,0.236,148.033,222973,4
45,4RvWPyQ5RL0ao9LPZeSouE,Everybody Wants To Rule The World,Songs From The Big Chair (Super Deluxe Edition),'Tears For Fears',"'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'rock', 'sophisti-pop', 'synthpop'",90,1985-02-25,False,0.645,0.795,7,-12.095,1,0.347,0.00389,0.104,0.535,112.067,251489,4
46,2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,Hunting High and Low,'a-ha',"'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop'",90,1985-06-01,False,0.573,0.902,6,-7.638,0,0.018,0.00125,0.0928,0.876,84.412,225280,4
47,1mea3bSkSGXuIRvnydlB5b,Viva La Vida,Viva La Vida or Death and All His Friends,'Coldplay',"'permanent wave', 'pop'",90,2008-05-26,False,0.486,0.617,5,-7.115,0,0.0954,3.23e-06,0.109,0.417,138.015,242373,4
48,7fBv7CLKzipRk6EC6TWHOB,The Hills,Beauty Behind The Madness,'The Weeknd',"'canadian contemporary r&b', 'canadian pop', 'pop'",90,2015-08-28,True,0.585,0.564,0,-7.063,0,0.0671,0.0,0.135,0.137,113.003,242253,4
49,70LcF31zb1H0PyJoS1Sx1r,Creep,Pablo Honey,'Radiohead',"'alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock'",90,1993-02-22,True,0.515,0.43,7,-9.935,1,0.0097,0.000133,0.129,0.104,91.844,238640,4
50,2eAvDnpXP5W0cVtiI0PUxV,Dandelions,Safe Haven,'Ruth B.',"'alt z', 'canadian contemporary r&b', 'canadian pop', 'pop'",90,2017-05-05,False,0.609,0.692,1,-2.958,1,0.0157,0.0,0.0864,0.454,116.959,233720,3
51,0JXXNGljqupsJaZsgSbMZV,Sure Thing,All I Want Is You,'Miguel','r&b',90,2010-11-26,False,0.684,0.607,11,-8.127,0,0.0267,0.000307,0.191,0.498,81.001,195373,4
52,0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,24K Magic,'Bruno Mars',"'dance pop', 'pop'",89,2016-11-17,False,0.853,0.56,1,-4.961,1,0.013,0.0,0.0944,0.86,134.066,206693,4
53,0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),Calm Down (with Selena Gomez),"'Rema', 'Selena Gomez'","'afrobeats', 'nigerian pop', 'pop', 'post-teen pop'",89,2022-08-25,False,0.801,0.806,11,-5.206,1,0.382,0.000669,0.114,0.802,106.999,239318,4
54,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Merry Christmas,'Mariah Carey',"'dance pop', 'pop', 'urban contemporary'",89,1994-10-28,False,0.336,0.627,7,-7.463,1,0.164,0.0,0.0708,0.35,150.273,241107,4
55,7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),Music To Be Murdered By,"'Eminem', 'Juice WRLD'","'detroit hip hop', 'hip hop', 'rap', 'chicago rap', 'melodic rap', 'rap'",89,2020-01-17,True,0.808,0.745,10,-5.26,0,0.145,0.0,0.292,0.829,165.995,210800,4
56,7x9aauaA9cu6tyfpHnqDLo,Seven (feat. Latto),Seven (feat. Latto),"'Jung Kook', 'Latto'","'k-pop', 'trap queen'",89,2023-07-14,True,0.802,0.832,11,-4.107,1,0.311,0.0,0.0815,0.89,124.997,185427,4
57,6gBFPUFcJLzWGx4lenP6h2,goosebumps,Birds In The Trap Sing McKnight,'Travis Scott',"'hip hop', 'rap', 'slap house'",89,2016-09-16,True,0.841,0.728,7,-3.37,1,0.0847,0.0,0.149,0.43,130.049,243837,4
58,5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,Back from the Edge,'James Arthur',"'pop', 'talent show', 'uk pop'",89,2016-10-28,False,0.358,0.557,10,-7.398,1,0.695,0.0,0.0902,0.494,85.043,211467,4
59,5O2P9iiztwhomNh8xkR9lJ,Night Changes,FOUR (Deluxe),'One Direction',"'boy band', 'pop', 'post-teen pop', 'talent show'",89,2014-11-17,False,0.672,0.52,8,-7.747,1,0.859,0.0,0.115,0.37,120.001,226600,4
60,0FDzzruyVECATHXKHFs9eJ,A Sky Full of Stars,Ghost Stories,'Coldplay',"'permanent wave', 'pop'",89,2014-05-19,False,0.545,0.675,6,-6.474,1,0.00617,0.00197,0.209,0.162,124.97,267867,4
61,0nrRP2bk19rLc0orkWPQk2,Wake Me Up,True,'Avicii',"'dance pop', 'edm', 'pop', 'pop dance'",89,2013-01-01,False,0.532,0.783,2,-5.697,1,0.0038,0.0012,0.161,0.643,124.08,247427,4
62,7qiZfU4dY1lWllzX7mPBI3,Shape of You,÷ (Deluxe),'Ed Sheeran',"'pop', 'singer-songwriter pop', 'uk pop'",89,2017-03-03,False,0.825,0.652,1,-3.183,0,0.581,0.0,0.0931,0.931,95.977,233713,4
63,6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,Un Verano Sin Ti,"'Bad Bunny', 'Chencho Corleone'","'reggaeton', 'trap latino', 'urbano latino', 'reggaeton', 'reggaeton flow', 'trap latino', 'urbano latino'",89,2022-05-06,True,0.911,0.712,1,-5.105,0,0.0901,2.68e-05,0.0933,0.425,92.005,178567,4
64,6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Fine Line,'Harry Styles','pop',89,2019-12-13,False,0.548,0.816,0,-4.209,1,0.122,0.0,0.335,0.557,95.39,174000,4
65,6Qyc6fS4DsZjB2mRW9DsQs,Iris,Dizzy up the Girl,'The Goo Goo Dolls',"'neo mellow', 'permanent wave', 'pop rock', 'post-grunge'",89,1998-09-11,False,0.315,0.715,11,-8.072,0,0.00125,7.97e-06,0.0942,0.497,155.925,289533,3
66,15JINEqzVMv3SvJTAXAKED,Love The Way You Lie,Recovery,"'Eminem', 'Rihanna'","'detroit hip hop', 'hip hop', 'rap', 'barbadian pop', 'pop', 'urban contemporary'",89,2010-06-18,True,0.749,0.925,10,-5.034,1,0.241,0.0,0.52,0.641,86.989,263373,4
67,7JJmb5XwzOO8jgpou264Ml,There's Nothing Holdin' Me Back,Illuminate (Deluxe),'Shawn Mendes',"'canadian pop', 'pop', 'viral pop'",89,2017-04-20,False,0.866,0.813,11,-4.063,0,0.38,0.0,0.0779,0.969,121.998,199440,4
68,75JFxkI2RXiU7L9VXzMkle,The Scientist,A Rush of Blood to the Head,'Coldplay',"'permanent wave', 'pop'",89,2002-08-08,False,0.557,0.442,5,-7.224,1,0.731,1.46e-05,0.11,0.213,146.277,309600,4
69,7snQQk1zcKl8gZ92AnueZW,Sweet Child O' Mine,Appetite For Destruction,"""Guns N' Roses""","'glam metal', 'hard rock', 'rock'",89,1987-07-21,False,0.446,0.952,6,-5.321,1,0.0901,0.0857,0.112,0.624,125.303,356067,4
70,6RUKPb4LETWmmr3iAEQktW,Something Just Like This,Memories...Do Not Open,"'The Chainsmokers', 'Coldplay'","'pop', 'permanent wave', 'pop'",89,2017-04-07,False,0.617,0.635,11,-6.769,0,0.0498,1.44e-05,0.164,0.446,103.019,247160,4
71,09mEdoA6zrmBPgTEN5qXmN,Call Out My Name,"My Dear Melancholy,",'The Weeknd',"'canadian contemporary r&b', 'canadian pop', 'pop'",89,2018-03-30,False,0.461,0.593,1,-4.954,1,0.17,0.0,0.307,0.175,134.17,228373,3
72,1zB4vmk8tFRmM9UULNzbLB,Thunder,Evolve,'Imagine Dragons',"'modern rock', 'pop', 'rock'",89,2017-06-23,False,0.605,0.822,0,-4.833,1,0.00671,0.134,0.147,0.288,167.997,187147,4
73,2nMeu6UenVvwUktBCpLMK9,Young And Beautiful,Young And Beautiful,'Lana Del Rey',"'art pop', 'pop'",89,2013-01-01,False,0.324,0.416,11,-8.92,0,0.262,3.69e-05,0.11,0.151,113.986,236053,4
74,7tqhbajSfrz2F7E1Z75ASX,Ain't No Mountain High Enough,United,"'Marvin Gaye', 'Tammi Terrell'","'classic soul', 'motown', 'neo soul', 'northern soul', 'quiet storm', 'soul', 'classic soul', 'motown', 'soul', 'southern soul'",89,1967-08-29,False,0.663,0.6,7,-10.87,1,0.43,0.0,0.184,0.8,129.991,151667,4
75,21jGcNKet2qwijlDFuPiPb,Circles,Hollywood's Bleeding,'Post Malone',"'dfw rap', 'melodic rap', 'pop', 'rap'",89,2019-09-06,False,0.695,0.762,0,-3.497,1,0.192,0.00244,0.0863,0.553,120.042,215280,4
76,2nLtzopw4rPReszdYBJU6h,Numb,Meteora,'Linkin Park',"'alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock'",89,2003-09-16,False,0.496,0.863,9,-4.153,1,0.0046,0.0,0.639,0.243,110.018,185587,4
77,0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,Rumours (Super Deluxe),'Fleetwood Mac',"'album rock', 'classic rock', 'rock', 'soft rock', 'yacht rock'",89,1977-02-04,False,0.828,0.492,0,-9.744,1,0.0644,0.00428,0.128,0.789,120.151,257800,4
78,7BqBn9nzAq8spo5e7cZ0dJ,Just the Way You Are,Doo-Wops & Hooligans,'Bruno Mars',"'dance pop', 'pop'",89,2010-10-05,False,0.635,0.841,5,-5.379,1,0.0134,0.0,0.0622,0.424,109.021,220734,4
79,5wANPM4fQCJwkGd4rN57mH,drivers license,SOUR,'Olivia Rodrigo','pop',89,2021-05-21,True,0.561,0.431,10,-8.81,1,0.768,1.42e-05,0.106,0.137,143.875,242013,4
80,37ZJ0p5Jm13JPevGcx4SkF,Livin' On A Prayer,Slippery When Wet,'Bon Jovi',"'glam metal', 'rock'",89,1986-08-16,False,0.532,0.887,0,-3.757,1,0.0778,0.000214,0.294,0.795,122.511,249293,4
81,0ct6r3EGTcMLPtrXHDvVjc,The Nights,The Days / Nights,'Avicii',"'dance pop', 'edm', 'pop', 'pop dance'",88,2014-01-01,False,0.527,0.835,6,-5.298,1,0.0166,0.0,0.249,0.654,125.983,176658,4
82,0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,Encore,"'DJ Snake', 'Justin Bieber'","'edm', 'electronic trap', 'pop', 'pop dance', 'canadian pop', 'pop'",88,2016-08-05,False,0.649,0.716,8,-5.371,1,0.0863,2.63e-05,0.135,0.163,99.988,205947,4
83,6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,Currents,'Tame Impala',"'australian psych', 'modern rock', 'neo-psychedelic', 'rock'",88,2015-07-17,True,0.64,0.74,4,-4.083,1,0.0115,0.00678,0.167,0.785,116.879,216320,4
84,4BP3uh0hFLFRb5cjsgLqDh,Fortunate Son,Willy And The Poor Boys (Expanded Edition),'Creedence Clearwater Revival',"'album rock', 'classic rock', 'country rock', 'rock', 'southern rock', 'swamp rock'",88,1969-11-02,False,0.64,0.663,0,-7.516,1,0.201,0.00806,0.152,0.663,132.77,140773,4
85,2tTmW7RDtMQtBk7m2rYeSw,"Quevedo: Bzrp Music Sessions, Vol. 52","Quevedo: Bzrp Music Sessions, Vol. 52","'Bizarrap', 'Quevedo'","'argentine hip hop', 'pop venezolano', 'trap argentino', 'trap latino', 'urbano latino', 'rap canario', 'trap latino', 'urbano latino'",88,2022-07-06,False,0.621,0.782,2,-5.548,1,0.0125,0.033,0.23,0.55,128.033,198938,4
86,3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Blurryface,'Twenty One Pilots',"'modern rock', 'pop', 'pov: indie', 'rock'",88,2015-05-15,False,0.734,0.637,4,-5.677,0,0.0462,2.29e-05,0.0602,0.648,169.977,202333,4
87,3dPQuX8Gs42Y7b454ybpMR,Seven Nation Army,Elephant,'The White Stripes',"'alternative rock', 'blues rock', 'detroit rock', 'garage rock', 'modern blues rock', 'permanent wave', 'punk blues', 'rock'",88,2003-04-01,False,0.743,0.446,4,-7.807,0,0.0039,0.118,0.337,0.278,123.596,232107,4
88,6HU7h9RYOaPRFeh0R3UeAr,deja vu,SOUR,'Olivia Rodrigo','pop',88,2021-05-21,True,0.442,0.612,2,-7.222,1,0.584,5.7e-06,0.37,0.178,180.917,215507,4
89,5E30LdtzQTGqRvNd7l6kG5,Daddy Issues,Wiped Out!,'The Neighbourhood',"'modern alternative rock', 'modern rock', 'pop'",88,2015-10-30,False,0.588,0.521,10,-9.461,1,0.0678,0.149,0.123,0.337,85.012,260173,4
90,3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),Black Panther The Album Music From And Inspired By,"'Kendrick Lamar', 'SZA'","'conscious hip hop', 'hip hop', 'rap', 'west coast rap', 'pop', 'r&b', 'rap'",88,2018-02-09,True,0.698,0.633,8,-4.946,1,0.0605,0.000194,0.0926,0.552,96.924,232187,4
91,1DIXPcTDzTj8ZMHt3PDt8p,Gangsta's Paradise,Gangsta's Paradise,"'Coolio', 'L.V.'","'g funk', 'gangster rap', 'hip hop', 'west coast rap'",88,1995-11-07,False,0.647,0.514,8,-10.05,1,0.0655,0.0,0.398,0.386,79.975,240693,4
92,2qxmye6gAegTMjLKEBoR3d,Let Me Down Slowly,Narrated For You,'Alec Benjamin',"'alt z', 'pop', 'pov: indie'",88,2018-11-16,False,0.652,0.557,1,-5.714,0,0.74,0.0,0.124,0.483,150.073,169354,4
93,0GjEhVFGZW8afUYGChu3Rr,Dancing Queen,Arrival,'ABBA',"'europop', 'swedish pop'",88,1976,False,0.543,0.87,9,-6.514,1,0.358,0.000939,0.792,0.754,100.804,230400,4
94,5oO3drDxtziYU2H1X23ZIp,Love On The Brain,ANTI (Deluxe),'Rihanna',"'barbadian pop', 'pop', 'urban contemporary'",88,2016-01-28,True,0.509,0.637,4,-4.83,0,0.0717,1.08e-05,0.0789,0.378,172.006,224000,3
95,1P17dC1amhFzptugyAO7Il,Look What You Made Me Do,reputation,'Taylor Swift','pop',88,2017-11-10,False,0.766,0.709,9,-6.471,0,0.204,1.41e-05,0.126,0.506,128.07,211853,4
96,3B54sVLJ402zGa6Xm4YGNe,Unforgettable,Jungle Rules,"'French Montana', 'Swae Lee'","'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'melodic rap', 'rap', 'trap'",88,2017-07-14,True,0.726,0.769,6,-5.043,1,0.0293,0.0101,0.104,0.733,97.985,233902,4
97,5TXDeTFVRVY7Cvt0Dw4vWW,Revenge,17,'XXXTENTACION',"'emo rap', 'miami hip hop', 'rap'",88,2017-08-25,True,0.746,0.251,11,-16.169,0,0.782,0.00203,0.106,0.18,139.999,120027,4
98,5CZ40GBx1sQ9agT82CLQCT,traitor,SOUR,'Olivia Rodrigo','pop',88,2021-05-21,False,0.38,0.339,3,-7.885,1,0.691,0.0,0.12,0.0849,100.607,229227,4
99,4gbVRS8gloEluzf0GzDOFc,Maps,V,'Maroon 5','pop',88,2014-09-02,False,0.742,0.713,1,-5.522,0,0.0205,0.0,0.059,0.879,120.032,189960,4
100,3U4isOIWM3VvDubwSI3y7a,All of Me,Love In The Future (Expanded Edition),'John Legend',"'neo soul', 'pop', 'pop soul', 'urban contemporary'",88,2013-08-30,False,0.422,0.264,8,-7.064,1,0.922,0.0,0.132,0.331,119.93,269560,4
101,4VXIryQMWpIdGgYR4TrjT1,All Girls Are The Same,Goodbye & Good Riddance,'Juice WRLD',"'chicago rap', 'melodic rap', 'rap'",88,2018-12-10,True,0.671,0.529,0,-7.226,1,0.0769,0.000335,0.0856,0.203,161.989,165820,4
102,1mXVgsBdtIVeCLJnSnmtdV,Too Good At Goodbyes,The Thrill Of It All (Special Edition),'Sam Smith',"'pop', 'uk pop'",88,2017-11-03,False,0.681,0.372,5,-8.237,1,0.64,0.0,0.169,0.476,91.873,201000,4
103,3QGsuHI8jO1Rx4JWLUh9jd,Treat You Better,Illuminate,'Shawn Mendes',"'canadian pop', 'pop', 'viral pop'",88,2017-04-20,False,0.444,0.819,10,-4.078,0,0.106,0.0,0.107,0.747,82.695,187973,4
104,6DCZcSspjsKoFjzjrWoCdn,God's Plan,Scorpion,'Drake',"'canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap'",88,2018-06-29,True,0.754,0.449,7,-9.211,1,0.0332,8.29e-05,0.552,0.357,77.169,198973,4
105,5IgjP7X4th6nMNDh4akUHb,Under The Influence,Indigo (Extended),'Chris Brown',"'r&b', 'rap'",88,2019-10-04,True,0.733,0.69,9,-5.529,0,0.0635,1.18e-06,0.105,0.31,116.992,184613,4
